flags,instruction,category,intent,response
BQ,please status of my delivery please,ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
B,"hello, track order {{Order Number}} please",ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BL,hey there i want to open an account,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
B,stop sending me marketing emails,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BM,please password reset email not arriving thanks,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
B,"i need help, how much is express delivery asap",DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BL,hi what shipping options do you offer?,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BQ,hey there unsubscribe me from the newsletter?,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
B,change my email preferences,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BQ,track order {{Order Number}} thanks,ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BQ,please how do i reset my password?,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BM,hi where is my order {{Order Number}}!,ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BQ,hi can you tell me where my package is thanks,ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BL,hi do you deliver to {{Delivery City}}?,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
B,cancel my recent purchase please,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
B,hey there how do i cancel my order asap,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BQ,hi i want to opt out of emails asap,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BQ,"hello, how do i reset my password thanks",ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BQ,why is my payment not going through thanks,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
BQ,i was charged but never received the item?,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BQ,please i need to recover access to my account!,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BL,cancel my recent purchase thanks,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
B,please i was charged twice for order {{Order Number}} asap,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
BM,hey there i was charged but never received the item asap,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BQ,hi where is my order {{Order Number}}?,ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BL,"i need help, cancel my recent purchase?",ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BQ,hi i want to check the status of order {{Order Number}}!,ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BQ,hey there too many promotional emails please,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BQ,please i need to cancel order {{Order Number}},ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BM,please please cancel the purchase i just made please,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BQ,hi i need to recover access to my account thanks,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BQ,hey there can i stop my order from shipping thanks,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BQ,please what do i need to open an account thanks,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
B,"hello, what shipping options do you offer asap",DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BQ,please the card was declined at checkout!,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
BQ,i want to call off order {{Order Number}}?,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BL,"i need help, when will my refund of {{Refund Amount}} arrive thanks",REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
B,hi how much is express delivery please,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BL,"hello, requesting reimbursement for my purchase please",REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BM,"hello, do you deliver to {{Delivery City}}",DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BQ,"hello, unsubscribe me from the newsletter",SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BM,"i need help, when will my order arrive asap",DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
B,hey there help me create a new profile please,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
B,my payment failed thanks,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
B,i want to open an account!,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BM,"hello, sign me up for an account?",ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BQ,hi when will my order arrive please,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BM,"hello, how much is express delivery",DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BL,please i was charged but never received the item!,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BL,please locked out of my profile,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BL,please i want to opt out of emails asap,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BM,how do i cancel my order please,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BL,"hello, stop sending me marketing emails?",SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
B,"hello, has my parcel shipped yet!",ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
B,please how do i reset my password thanks,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BQ,"hello, i need to cancel order {{Order Number}}!",ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BM,"i need help, has my parcel shipped yet please",ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BL,please when will my refund of {{Refund Amount}} arrive please,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BL,please is next day shipping available!,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BL,hi locked out of my profile thanks,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BM,"hello, too many promotional emails thanks",SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BQ,please what shipping options do you offer asap,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BL,hi can i stop my order from shipping thanks,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BQ,hey there refund status please?,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
B,please how do i register asap,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BL,"hello, requesting reimbursement for my purchase!",REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BL,"i need help, is next day shipping available please",DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BL,please track order {{Order Number}} thanks,ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
B,hey there locked out of my profile please,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BQ,hi please cancel the purchase i just made please,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
B,"i need help, do you deliver to {{Delivery City}}?",DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BL,hi i want to open an account please,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
B,"i need help, do you deliver to {{Delivery City}}?",DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BM,refund status please thanks,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
B,hi my payment failed please,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
BM,please when will my refund of {{Refund Amount}} arrive?,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
B,hey there i was charged twice for order {{Order Number}}!,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
BM,"i need help, i want to opt out of emails please",SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BL,hey there i want to opt out of emails please,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BQ,please change my email preferences please,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
B,track order {{Order Number}} asap,ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
B,"i need help, can i stop my order from shipping asap",ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BQ,"hello, where is my order {{Order Number}} thanks",ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BQ,"hello, please cancel the purchase i just made",ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BM,please refund status please asap,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BM,"hello, can i stop my order from shipping",ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BM,how much is express delivery!,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BQ,"i need help, how do i cancel my order?",ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BL,"hello, i want to opt out of emails?",SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BM,"hello, i want a refund for order {{Order Number}}",REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
B,please double charge on my account asap,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
BL,hey there the card was declined at checkout asap,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
B,hi registration help?,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BL,please change my email preferences thanks,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BL,hey there when will my refund of {{Refund Amount}} arrive?,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BM,delivery times to my area?,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
B,"i need help, refund status please asap",REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BM,hi sign me up for an account asap,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BM,hey there track order {{Order Number}},ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
B,"hello, when will my refund of {{Refund Amount}} arrive please",REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BL,hi i was charged but never received the item,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BQ,please help me create a new profile?,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BM,"i need help, i need to recover access to my account asap",ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
B,how do i subscribe to your newsletter please,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
B,hi i want a refund for order {{Order Number}} thanks,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BL,is next day shipping available?,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BL,hi i forgot my password please,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BQ,please i want to opt out of emails,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
B,hey there how much is express delivery please,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
B,hi how do i subscribe to your newsletter?,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
B,sign me up for an account,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BL,please i was charged but never received the item?,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BQ,hey there sign me up for an account please,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BQ,hi how do i get my money back thanks,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
B,hi track order {{Order Number}}!,ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
B,"i need help, password reset email not arriving!",ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
B,hey there can i stop my order from shipping,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BQ,"hello, how do i register?",ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BQ,hi change my email preferences,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BM,"i need help, how do i cancel my order",ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BL,hey there i want to open an account!,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BQ,"i need help, what do i need to open an account?",ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
B,when will my refund of {{Refund Amount}} arrive asap,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BQ,"hello, help me create a new profile asap",ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BL,"hello, how do i get my money back",REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BQ,hey there status of my delivery please asap,ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
B,hey there password reset email not arriving asap,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BQ,how do i reset my password!,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BQ,hi locked out of my profile thanks,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BM,hey there how much is express delivery!,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BM,help me create a new profile please,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BQ,"hello, how much is express delivery please",DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
B,please too many promotional emails please,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BQ,hi track order {{Order Number}},ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BL,hey there registration help?,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
B,hey there unsubscribe me from the newsletter?,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
B,hi cannot log into my account!,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
B,hi stop sending me marketing emails,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BL,"i need help, can you tell me where my package is asap",ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BL,"i need help, sign me up for an account?",ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
B,please please cancel the purchase i just made!,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BQ,cannot log into my account please,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BQ,hey there my payment failed asap,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
BQ,hi i need to recover access to my account!,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BM,hey there locked out of my profile!,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BM,"hello, how do i get my money back please",REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
B,hi how much is express delivery!,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BQ,hey there do you deliver to {{Delivery City}} thanks,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BM,"hello, status of my delivery please asap",ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BQ,hi when will my order arrive thanks,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BQ,"i need help, refund status please asap",REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BL,please how do i cancel my order thanks,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BQ,hi how do i cancel my order please,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
B,how do i reset my password please,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BM,please delivery times to my area?,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BL,please i want to call off order {{Order Number}}?,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BL,hey there cannot log into my account,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BQ,"i need help, can you tell me where my package is thanks",ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BL,"i need help, i need to recover access to my account?",ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BM,hey there i want to opt out of emails asap,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BM,please i was charged twice for order {{Order Number}} asap,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
B,"i need help, i need to cancel order {{Order Number}}",ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BM,has my parcel shipped yet asap,ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
B,hi how much is express delivery asap,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BM,hey there how do i get my money back please,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
B,why is my payment not going through please,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
BM,hi delivery times to my area,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BM,"hello, i was charged but never received the item!",REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BL,where is my order {{Order Number}} asap,ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BL,hi refund status please thanks,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BQ,hi requesting reimbursement for my purchase?,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BQ,too many promotional emails,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BM,"hello, i was charged but never received the item!",REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
B,hi double charge on my account?,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
B,"hello, i forgot my password!",ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BM,refund status please,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BL,hi problem paying with my credit card please,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
BM,"hello, help me create a new profile asap",ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BQ,hi refund status please?,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BQ,i want to open an account,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BQ,"i need help, i want to call off order {{Order Number}}!",ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BM,please can i stop my order from shipping!,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BM,hi i want to check the status of order {{Order Number}} thanks,ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
B,hey there how do i reset my password?,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BM,"i need help, how do i reset my password please",ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BQ,hi please cancel the purchase i just made,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BM,hi password reset email not arriving thanks,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
B,"i need help, double charge on my account?",PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
B,hey there i forgot my password asap,ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BM,hi sign me up for an account thanks,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
B,i want to call off order {{Order Number}} please,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BL,hey there the card was declined at checkout!,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
BM,please sign me up for an account asap,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BM,"hello, unsubscribe me from the newsletter asap",SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BL,hi when will my refund of {{Refund Amount}} arrive?,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BL,how do i subscribe to your newsletter please,SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
BM,hi how do i register,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BL,"i need help, i was charged but never received the item",REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BM,please i need to cancel order {{Order Number}},ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BM,hi where is my order {{Order Number}} asap,ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BM,hi can you tell me where my package is!,ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BQ,hey there delivery times to my area please,DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BQ,"i need help, delivery times to my area asap",DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BQ,"i need help, delivery times to my area",DELIVERY,delivery_options,"Standard delivery is 3-5 business days, express is next business day; options and costs are shown at checkout."
BM,hi refund status please,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BQ,please how do i register!,ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
B,"hello, i want to check the status of order {{Order Number}} please",ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BM,hey there can you tell me where my package is asap,ORDER,track_order,You can track your order in the Orders section of your account; a live tracking link is also emailed at dispatch.
BL,"i need help, i want to opt out of emails thanks",SUBSCRIPTION,manage_newsletter,"Email preferences live under Account > Communications, and every newsletter carries a one-click unsubscribe link."
B,please problem paying with my credit card?,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
B,please i was charged twice for order {{Order Number}} asap,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
BQ,please i was charged but never received the item please,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
B,"i need help, how do i register?",ACCOUNT,create_account,Create an account from Sign Up with an email address; you will receive a verification link to activate it.
BL,"hello, i need to recover access to my account thanks",ACCOUNT,recover_password,Use Forgot Password on the sign-in page; the reset link is valid for 30 minutes and may land in spam.
BL,"i need help, i was charged but never received the item please",REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BQ,i was charged but never received the item please,REFUND,get_refund,Refunds are issued to the original payment method within 5-7 business days of the returned item being received.
BQ,please the card was declined at checkout,PAYMENT,payment_issue,Failed payments are usually an issuer block or an address mismatch; retry with a different method or contact your bank.
BQ,"hello, cancel my recent purchase",ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
BQ,please cancel the purchase i just made asap,ORDER,cancel_order,Orders can be cancelled from Orders > Cancel within 60 minutes of purchase; after that contact support for a return.
