flags,instruction,category,intent,response
B,assistance to track an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I need to track the last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BE,I cannot track an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,assistance tracking my last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I want to check the status of my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BE,I do not know what to do to track the last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,what do I need to do to track my order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BE,I do not know what I have to do to track my last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I want to track the last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BE,I do not know what I need to do to track my last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BIP,could you help me checking the status of my order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,when will my order arrive,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BP,I don't know how I could track my last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I am trying to check my order ETA,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,can you help me tracking my order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BIP,could I track my last order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I want help tracking an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BIP,where could I check my order ETA?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I want help to track an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,help to check my order ETA,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,can you help me track my last order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,is it possible to track my order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,help to track the last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BP,I don't know how I could track an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BIP,could you help me track my last order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I need help checking the status of my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BEP,I do not know how I could track an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,help me checking my order ETA,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BE,I cannot track my last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I need assistance checking my order ETA,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,assistance tracking an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I don't know what I have to do to check my order ETA,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I don't know what I need to do to track my last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I need to track my last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BE,I cannot check my order ETA,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BK,checking status of order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BIP,could you help me tracking the last order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I need assistance to track an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,can you help me to track the last order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,assistance to track the last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I need help tracking my last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BIP,would it be possible to track my order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,can you help me track the last order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I need help to track an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I have got to track my last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,what is the status of my order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,how to track my order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BE,I do not know what I need to do to check my order ETA,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I want assistance to track my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,where to track my last order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BP,I would like to track my last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I need to check the status of my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I try to check my order ETA,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,can you show me my order ETA?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I need help tracking my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I don't know what I need to do to track an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,how do I track my order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I need assistance tracking my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I am trying to track an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I have got to track my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I don't know what to do to track my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,track my last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,can you help me check the status of my order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I want help tracking my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BIP,how could I track the last order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I don't know how to track my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BIP,could I check my order ETA?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BP,I would like to track an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BIP,could I check the status of my order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BIP,how could I check my order ETA?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BIP,would it be possible to track an order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,where do I check the status of my order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I try to check the status of my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I want help tracking the last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,where can I track an order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I want help to track the last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,can I check my order ETA?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I don't know what I have to do to track my last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,help me tracking an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BE,I do not know how to track my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I am trying to check the status of my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BE,I do not know what I have to do to check my order ETA,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,help tracking the last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,can you help me check my order ETA?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I need to check my order ETA,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I need help tracking an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I want assistance to track the last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,where can I track the last order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BK,tracking order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BIP,would it be possible to check the status of my order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I try to track an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BIP,would it be possible to track the last order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,can I track an order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BK,track order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,can I track the last order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BP,I would like to track my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I don't know how I can check the status of my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I need help to check the status of my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,is it possible to check the status of my order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I don't know how I can track my last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BE,I cannot check the status of my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I try to track my last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I can't track an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,help me tracking my last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BIP,could I track the last order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,where do I track my last order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,how to track the last order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I have to track my order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,help checking my order ETA,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I want assistance tracking the last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BE,I do not know what I have to do to track an order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,I have to track my last order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,help me check my order ETA,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,how can I track my order?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,ETA of order,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
BI,what do I have to do to check my order ETA?,ORDER,track_order,Track your order under Orders in your account. A live tracking link is emailed at dispatch and usually activates within 24 hours.
B,assistance to check my refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I need assistance checking the status of my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I don't know how to check the status of my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BE,I cannot check the status of the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I need to track the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BM,I can't check if there is any updates on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,where do I check if there is anything new on my refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BE,I do not know how I can check the status of the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BE,I do not know what to do to check the status of the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,where do I check my refund status?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I try to check the status of the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,track the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,help to check if there is anything new on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BIP,could I check the status of the refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I want assistance tracking the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I want to check the refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BM,I need to check if there is any updates on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I want assistance to check the refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,help me check the status of the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,help me to track the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BM,I have to check if there is any updates on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I have to track the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BP,I would like to check my refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BE,I do not know what to do to track the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,can you show me the status of the refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BIP,how could I check the status of the refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I need to check the status of the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BIP,where could I check the status of the refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BK,checking refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,where can I check the refund status?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I want assistance checking the status of the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BIP,where could I check if there is anything new on my refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I need help to check if there is anything new on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I have to check my refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BIP,how could I track the refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I need help checking if there is anything new on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I want help tracking the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BP,I would like to check the refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BP,I would like to check if there is anything new on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BK,track refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I need assistance to check my refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,where do I check the refund status?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I have got to check the refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,where can I check if there is anything wrong with my refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I don't know what I need to do to check my refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I want help to check the refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,is it possible to check the status of my refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BIP,could you show me my refund status?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I have got to track the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I don't know how to track the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BIP,could you help me checking the refund status?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I need to check if there is anything new on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,can I check the refund status?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,can you help me checking the refund status?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BM,I want help checking if there is any updates on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,can you help me to check the status of the refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BM,I need help checking if there is any updates on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I want assistance checking the status of my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I want help checking if there is anything new on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I need assistance to check the status of the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BEM,I cannot check if there is any updates on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I can't check if there is anything new on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,help me checking the refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,how do I check if there is anything wrong with my refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I want help to check my refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I need help tracking the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,help me to check if there is anything wrong with my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,help me check the status of my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,help me checking if there is anything new on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BIMP,how could I check if there is any updates on my refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,where can I check the status of the refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I need help to track the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,help to check my refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BIP,could I check my refund status?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I need assistance to track the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I don't know how I can check my refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,what do I have to do to check the status of my refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I want help to check the status of the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I want to track the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I don't know how to check my refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BE,I cannot check if there is anything new on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,how can I check if there is anything new on my refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I have to check the status of my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,can you help me check my refund status?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,how to track the refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BE,I do not know what I need to do to track the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,where can I track the refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BE,I do not know what I have to do to check the refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,how to check my refund status?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BM,I want help to check if there is any updates on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BIP,could you help me check the status of the refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,assistance to check the status of the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,can you help me checking the status of the refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BP,I don't know how I could track the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BIM,where can I check if there is any updates on my refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,can you help me check the status of my refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I need help to check the status of the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BP,I don't know how I could check the status of the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I can't check if there is anything wrong with my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I need help checking the status of the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BIP,could you help me check the status of my refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
